['Ambos sexos', '4 anyos', '19 Guadalajara', '1 de enero de 2020', '2.706']
['Ambos sexos', '4 anyos', '21 Huelva', '1 de enero de 2020', '5.100']
['Ambos sexos', '4 anyos', '22 Huesca', '1 de enero de 2020', '1.994']
['Ambos sexos', '4 anyos', '23 Jaen', '1 de enero de 2020', '5.453']
['Ambos sexos', '4 anyos', '24 Leon', '1 de enero de 2020', '3.162']
['Ambos sexos', '4 anyos', '25 Lleida', '1 de enero de 2020', '4.253']
['Ambos sexos', '4 anyos', '27 Lugo', '1 de enero de 2020', '2.232']
['Ambos sexos', '4 anyos', '28 Madrid', '1 de enero de 2020', '67.758']
['Ambos sexos', '4 anyos', '29 Malaga', '1 de enero de 2020', '16.537']
['Ambos sexos', '4 anyos', '30 Murcia', '1 de enero de 2020', '16.564']
['Ambos sexos', '4 anyos', '31 Navarra', '1 de enero de 2020', '6.484']
['Ambos sexos', '4 anyos', '32 Ourense', '1 de enero de 2020', '1.948']
['Ambos sexos', '4 anyos', '34 Palencia', '1 de enero de 2020', '1.224']
['Ambos sexos', '4 anyos', '35 Palmas, Las', '1 de enero de 2020', '9.059']
['Ambos sexos', '4 anyos', '36 Pontevedra', '1 de enero de 2020', '7.336']
['Ambos sexos', '4 anyos', '26 Rioja, La', '1 de enero de 2020', '2.895']
['Ambos sexos', '4 anyos', '37 Salamanca', '1 de enero de 2020', '2.437']
['Ambos sexos', '4 anyos', '38 Santa Cruz de Tenerife', '1 de enero de 2020', '8.612']
['Ambos sexos', '4 anyos', '40 Segovia', '1 de enero de 2020', '1.251']
['Ambos sexos', '4 anyos', '41 Sevilla', '1 de enero de 2020', '19.854']
['Ambos sexos', '4 anyos', '42 Soria', '1 de enero de 2020', '709']
['Ambos sexos', '4 anyos', '43 Tarragona', '1 de enero de 2020', '8.158']
['Ambos sexos', '4 anyos', '44 Teruel', '1 de enero de 2020', '1.052']
['Ambos sexos', '4 anyos', '45 Toledo', '1 de enero de 2020', '7.120']
['Ambos sexos', '4 anyos', '46 Valencia/València', '1 de enero de 2020', '23.788']
['Ambos sexos', '4 anyos', '47 Valladolid', '1 de enero de 2020', '4.374']
['Ambos sexos', '4 anyos', '49 Zamora', '1 de enero de 2020', '983']
['Ambos sexos', '4 anyos', '50 Zaragoza', '1 de enero de 2020', '8.969']
['Ambos sexos', '4 anyos', '51 Ceuta', '1 de enero de 2020', '1.031']
['Ambos sexos', '4 anyos', '52 Melilla', '1 de enero de 2020', '1.414']
['Ambos sexos', '5 anyos', 'Total Nacional', '1 de enero de 2020', '447.314']
